indx,lw,sw,press,sph,prec,tair,uw,vw,swe,sm,Qsim,FNF
1980-10-31,275.66650,166.61960,86230.73400,0.41924,2.29619,284.98657,0.20484,0.66341,0.00000,0.37310,0.26919,0.16145
1980-11-30,266.62810,97.04688,86354.21000,0.40089,1.87294,278.91486,0.63269,0.83365,0.00874,0.40906,0.20426,0.23652
1980-12-31,262.25845,83.31004,86212.49000,0.40714,7.79756,277.56424,0.04987,1.77036,0.88035,0.44193,0.91050,1.39970
1981-01-31,266.96600,78.75538,85920.85000,0.42717,9.88907,276.77270,-1.14891,2.40836,1.26648,0.58375,2.07158,2.83279
1981-02-28,261.54025,121.35698,86070.87000,0.42505,6.54151,276.48566,-0.22396,1.52182,112.29571,0.64336,4.95501,3.85934
1981-03-31,265.47214,179.86014,85782.80500,0.44573,6.06057,277.01727,0.26576,0.72983,96.70377,0.64281,4.95469,3.12828
1981-04-30,273.55173,263.13208,86064.72000,0.56537,1.78532,281.47366,1.21985,-0.97290,81.13319,0.64552,4.47995,3.50912
1981-05-31,282.92468,294.65936,85934.79000,0.63703,2.10300,283.93713,1.42733,-1.63023,5.80938,0.60232,2.63079,2.66578
1981-06-30,300.57550,324.76416,86182.48400,0.75987,0.07036,289.35013,1.40526,-1.62879,0.08300,0.55977,1.43301,0.93060
1981-07-31,295.86536,357.43292,86154.52000,0.68487,0.02806,292.38657,0.71464,-1.31400,0.00000,0.48311,0.80549,0.23403
1981-08-31,300.12805,316.02148,86032.67000,0.55712,0.00605,293.33182,1.12510,-0.33703,0.00000,0.41861,0.49562,0.04389
1981-09-30,294.04690,233.56361,86137.15000,0.50421,1.99326,289.85754,1.04210,-0.47887,0.00000,0.36399,0.33525,0.02390
1981-10-31,276.23846,150.19950,85952.86000,0.47752,6.75041,281.82892,0.13405,0.50325,0.00000,0.38404,0.26429,0.41924
1981-11-30,285.64316,82.40135,85834.24000,0.50629,18.07341,278.19406,-0.20812,2.92382,28.34558,0.52259,6.73747,5.78718
1981-12-31,285.56668,62.41169,85897.60000,0.46306,14.11116,275.69580,0.84328,2.76078,77.31129,0.64399,10.34164,7.90784
1982-01-31,249.81631,86.35682,85950.05000,0.32779,5.55589,272.62885,0.69395,0.52923,137.38425,0.63967,4.05409,2.24204
1982-02-28,262.57263,106.66783,86027.69000,0.42235,8.50873,275.41940,0.06847,1.72605,245.82402,0.60650,6.67180,6.49924
1982-03-31,268.14670,169.83182,85434.63000,0.40446,8.58957,275.04532,0.09740,2.25157,171.06060,0.64760,6.42344,4.24234
1982-04-30,266.94153,228.82614,85826.17000,0.43405,7.41695,277.80627,-0.01173,2.15721,243.47986,0.62632,6.11937,5.78275
1982-05-31,266.46900,336.14288,85942.41000,0.58403,0.10134,284.92090,0.34264,-2.38105,192.51097,0.64330,6.91750,6.46318
1982-06-30,305.57877,303.13904,85881.33000,0.78767,2.67039,287.40164,0.72208,-0.29135,21.27805,0.56281,2.74831,3.49895
1982-07-31,303.11070,348.49927,86151.23400,0.79805,0.20914,290.82523,1.12477,-0.72817,0.68351,0.55029,1.37115,1.09607
1982-08-31,304.83420,304.25854,86190.90000,0.66591,0.10346,291.44020,1.11008,-0.10175,0.00000,0.46861,0.75109,0.23874
1982-09-30,291.34546,218.92410,86059.55000,0.56055,1.14552,286.95260,0.18697,-1.25744,0.00000,0.41770,0.46957,0.12213
1982-10-31,278.97293,153.64339,86130.20000,0.48188,6.95811,282.24307,-0.21025,0.93920,0.00000,0.41314,0.36094,0.97959
1982-11-30,260.39276,94.12479,85668.87000,0.38798,8.62678,275.79160,0.06784,1.77011,8.23612,0.56868,1.19281,1.20607
1982-12-31,259.54868,72.56351,85868.91400,0.38267,10.00145,274.26890,0.17404,1.97375,81.22354,0.65683,5.35079,3.35053
1983-01-31,267.05470,75.58243,85797.42000,0.40673,11.60043,275.66882,-0.47491,2.79586,166.77058,0.62197,5.96839,4.95557
1983-02-28,288.26294,87.01213,85336.74000,0.46543,17.86930,275.48026,-0.56957,4.28492,248.24301,0.66652,8.96133,6.75290
1983-03-31,295.16754,139.30388,85215.83600,0.48481,18.80767,276.13327,-0.18021,3.77653,425.12120,0.67726,13.70747,11.02306
1983-04-30,268.06488,234.60340,85580.83600,0.43116,6.57953,276.92710,-0.27578,0.66259,502.62888,0.68947,6.58576,6.00512
1983-05-31,280.53238,317.32956,86030.85000,0.68280,1.12713,284.63367,0.50999,-0.55635,490.26060,0.66193,7.76258,11.99601
1983-06-30,288.29535,333.10257,85925.94000,0.73432,0.80908,287.02988,1.27930,-1.32008,243.94398,0.62457,8.14210,11.36638
1983-07-31,298.38135,337.72592,86109.68000,0.77871,0.32141,289.12094,0.95393,-0.72961,47.43274,0.55687,3.19108,5.30951
1983-08-31,318.15067,280.60150,86159.05000,0.78656,2.33476,291.14798,0.50869,0.58476,2.31171,0.48457,1.29855,1.64208
1983-09-30,291.70383,235.17348,86018.91400,0.60505,1.79343,288.81366,0.01509,-0.53542,0.00818,0.48204,0.73939,0.71975
1983-10-31,290.51790,154.92468,86130.19500,0.56475,3.42540,284.36923,0.25277,0.68660,0.00000,0.47509,0.53063,0.45158
1983-11-30,285.93970,74.00744,85649.66400,0.47510,13.94508,276.13507,0.55417,2.80414,0.25023,0.52964,4.28888,3.17989
1983-12-31,283.40744,62.96238,85697.28000,0.44301,16.18614,274.15735,0.94124,2.00626,59.54538,0.63794,7.54365,6.54797
1984-01-31,242.95860,92.84248,86493.12000,0.36805,0.39746,276.60632,-0.65435,-0.58276,232.82982,0.67579,4.63356,3.49014
1984-02-29,267.52747,101.81870,86046.58600,0.38595,5.35699,275.82970,-0.05963,2.00609,186.79875,0.60494,3.11937,2.60358
1984-03-31,274.51157,180.57580,86034.25000,0.47845,3.97535,278.69092,0.69753,0.60895,207.72493,0.62039,4.09565,3.67278
1984-04-30,272.12473,230.44551,85882.96000,0.48017,3.36157,278.52290,1.35741,-0.33386,136.91971,0.62694,4.19086,3.64121
1984-05-31,285.19092,298.83002,86133.87000,0.64194,1.12842,284.65125,1.40878,-0.40682,89.73029,0.60919,4.03289,5.61912
1984-06-30,285.84710,338.69740,86038.02000,0.70088,2.66504,287.41140,1.11027,-1.73950,6.63644,0.55401,2.52644,2.56126
1984-07-31,312.47650,351.08014,86150.08000,0.79398,0.15395,294.10470,0.40867,-1.21812,0.02205,0.51675,1.20086,1.40655
1984-08-31,302.64783,308.05380,86060.76600,0.62977,0.54371,291.79208,1.06910,0.05806,0.00000,0.44274,0.65156,0.32418
