indx,lw,sw,press,sph,prec,tair,uw,vw,swe,sm,Qsim,FNF
1980-10-31,281.68200,166.97452,87896.19000,0.43315,2.13785,285.97464,0.31261,0.48191,11.09492,0.43888,0.41872,0.59672
1980-11-30,272.89923,97.97807,88071.69000,0.41417,1.91892,280.01718,0.69653,0.77434,10.94206,0.46721,0.34219,0.56195
1980-12-31,268.32220,82.50652,87939.80000,0.42408,8.08631,278.42460,0.09485,0.90959,11.44093,0.49488,1.42712,1.34959
1981-01-31,271.79816,80.11701,87645.65000,0.44122,10.16711,277.74480,-0.32132,1.33278,15.16993,0.64061,3.99888,3.26909
1981-02-28,266.82248,124.42104,87791.90000,0.44664,7.90517,277.41418,0.07938,1.09728,80.32887,0.70217,5.97158,4.05537
1981-03-31,270.79202,183.66780,87489.29000,0.46229,7.41938,278.05160,0.49047,0.80175,73.00148,0.69997,6.68571,4.78244
1981-04-30,280.93347,259.91340,87733.30500,0.58370,1.96492,282.39795,1.28210,0.07022,50.48925,0.68661,3.31187,2.93778
1981-05-31,291.55185,293.12988,87587.26000,0.66579,2.99356,284.95917,1.43344,-0.58391,29.33238,0.64246,2.08982,1.87747
1981-06-30,309.02048,321.94867,87808.83600,0.79824,0.10987,290.46744,1.38477,-0.57186,24.62741,0.63114,1.50311,0.85210
1981-07-31,304.02728,357.60675,87770.51000,0.72205,0.02823,293.49146,0.99962,-0.18474,15.10660,0.55623,1.06580,0.52245
1981-08-31,306.38425,317.21680,87629.55000,0.57320,0.01081,294.29135,1.36542,0.76884,11.24066,0.49037,0.71001,0.40941
1981-09-30,300.33643,233.66473,87762.75000,0.51866,2.08793,290.83603,1.01530,0.18686,8.55059,0.43444,0.50283,0.41444
1981-10-31,283.38806,147.68172,87622.51600,0.49755,5.61081,282.69376,0.33860,0.42473,7.85818,0.45211,0.42578,0.76700
1981-11-30,292.79620,84.09441,87547.29000,0.53877,20.83499,279.42578,0.52852,2.36576,13.65294,0.57578,11.02026,6.94480
1981-12-31,291.49744,61.53033,87624.74000,0.48608,13.73792,276.68384,1.68556,2.77250,44.69165,0.69917,10.54300,8.15551
1982-01-31,255.41502,86.70226,87686.96000,0.34389,5.35146,273.49880,0.74286,0.65327,71.40669,0.69474,4.81824,3.19155
1982-02-28,268.30670,107.25249,87753.44500,0.44292,8.42234,276.35477,0.36487,1.35565,116.53725,0.67118,7.74732,6.18935
1982-03-31,276.45660,171.86588,87148.62000,0.42689,10.15567,276.20383,1.07644,2.46075,63.95357,0.69259,6.86222,5.83675
1982-04-30,272.06036,229.32797,87521.74000,0.45410,10.58938,278.66302,0.54922,2.05690,121.06347,0.69005,10.31451,8.77554
1982-05-31,274.04187,334.91586,87596.56000,0.61486,0.23312,285.86078,0.07805,-1.66032,79.57355,0.67100,3.34097,4.64839
1982-06-30,312.47107,305.53293,87514.50000,0.82192,2.18576,288.47570,1.42961,0.64080,39.23716,0.59025,1.75758,1.87828
1982-07-31,311.42730,347.90936,87765.08600,0.83941,0.34744,291.82608,1.52128,0.48727,28.02088,0.58391,1.23162,1.08330
1982-08-31,312.69608,303.45550,87803.10000,0.69361,0.20218,292.46335,1.48916,1.02649,18.15735,0.52021,0.89979,0.67135
1982-09-30,298.30328,216.97656,87695.95000,0.57963,1.17434,287.70233,-0.05661,-0.91428,11.19611,0.47420,0.63885,0.58217
1982-10-31,285.03150,153.57324,87814.61000,0.50635,6.78140,283.19193,-0.02442,0.62811,10.09855,0.46674,0.49284,1.33908
1982-11-30,267.67694,94.39869,87395.55500,0.41032,8.56095,276.88834,0.37612,1.31979,15.46031,0.62707,2.24109,1.61621
1982-12-31,264.86110,72.50394,87615.41400,0.40497,12.02421,275.17374,0.16193,1.16011,48.03855,0.72600,9.01780,5.23895
1983-01-31,273.38373,77.06788,87538.39000,0.42654,13.36153,276.67477,0.07614,1.82129,94.84724,0.67204,9.12682,7.64103
