indx,lw,sw,press,sph,prec,tair,uw,vw,swe,sm,Qsim,FNF
1980-10-31,259.68588,183.56345,83791.39000,0.39907,1.01975,285.19390,0.14491,0.30631,0.00000,0.37863,0.30180,0.05161
1980-11-30,246.71736,122.67461,83858.57000,0.30641,1.05056,280.18124,0.54510,0.53979,0.00000,0.38037,0.22333,0.10508
1980-12-31,240.03807,99.01997,83806.74000,0.32988,3.20935,278.46780,0.12309,1.31200,1.80625,0.38922,0.19382,0.18018
1981-01-31,252.05190,102.36945,83519.37500,0.36790,8.64697,276.68866,0.12987,2.32789,7.66887,0.46405,0.24711,0.42642
1981-02-28,248.73375,142.31087,83646.83600,0.36527,3.06955,276.28110,0.38897,1.40624,124.60712,0.58507,0.89961,0.82321
1981-03-31,255.85928,190.57315,83359.90000,0.41824,6.01217,276.25113,0.56213,1.11579,114.90794,0.61448,2.05085,1.23229
1981-04-30,253.97580,274.69388,83480.66400,0.47292,2.09653,280.95140,0.64559,0.67691,140.91335,0.64798,2.63159,3.20926
1981-05-31,270.00458,307.44812,83342.46000,0.58967,1.70068,283.73474,1.43121,-0.14660,47.20270,0.64056,2.90496,3.52966
1981-06-30,287.74170,342.25320,83603.16400,0.65872,0.00237,290.44617,1.22053,-0.05356,0.30839,0.57000,1.26870,0.98642
1981-07-31,286.38934,343.76752,83689.86000,0.57294,0.04595,292.32425,0.98874,0.96098,0.00000,0.47539,0.65790,0.02708
1981-08-31,292.06842,305.76193,83670.33000,0.54574,0.00402,293.20780,0.76191,0.87913,0.00000,0.41055,0.40858,0.01064
1981-09-30,292.62240,236.23400,83675.30500,0.53323,0.70346,289.94130,0.94767,0.33112,0.00000,0.36350,0.28510,0.01015
1981-10-31,260.66610,165.23706,83475.54000,0.42521,4.73035,281.22850,0.51247,0.96718,0.00000,0.35206,0.21905,0.16893
1981-11-30,267.19455,102.39960,83525.72000,0.45941,11.26567,278.39774,0.68014,2.92405,14.67837,0.44454,1.37489,2.22679
1981-12-31,262.18597,84.00478,83623.82000,0.40668,10.34472,276.43546,1.69864,2.26797,58.01707,0.64418,4.09339,3.59437
1982-01-31,233.46445,110.58529,83424.23400,0.28428,10.78045,272.68033,0.95124,1.54206,136.32617,0.68422,4.71145,2.50491
1982-02-28,250.01947,145.16205,83641.13000,0.39740,8.13177,276.10587,0.65796,1.36735,358.49426,0.62840,7.50503,6.29080
1982-03-31,257.62240,183.61694,83161.55000,0.40375,10.97574,274.97745,0.94474,3.06502,302.96457,0.65592,5.12763,4.18403
1982-04-30,257.16882,255.65878,83601.80500,0.43096,7.52148,278.11453,0.61848,2.30208,445.02643,0.65295,7.70599,8.48192
1982-05-31,256.09952,336.86040,83376.25000,0.53759,0.25310,284.05680,0.41296,0.01409,360.43375,0.66450,6.99633,8.59713
1982-06-30,280.81030,322.38520,83387.58600,0.67582,0.98749,286.01614,0.89670,0.24847,130.00996,0.60159,5.20144,5.56544
1982-07-31,293.50848,335.10120,83705.71000,0.70908,0.13263,290.88452,0.85698,0.80294,8.62218,0.53935,1.70275,1.86592
1982-08-31,298.72363,297.66257,83793.39000,0.68058,0.17818,291.55680,0.55947,1.36969,0.04445,0.45101,0.73990,0.50901
1982-09-30,285.00410,218.52440,83475.98000,0.57718,4.37291,286.54208,0.35767,0.42105,0.00000,0.40166,0.44803,0.58759
1982-10-31,263.02826,169.65830,83639.98000,0.45382,7.47774,281.83970,0.16953,1.01284,2.30926,0.48187,0.49736,1.85450
1982-11-30,248.95227,113.81001,83237.14000,0.34449,10.59645,275.85645,0.80249,2.11046,22.79711,0.63010,2.35565,1.81387
1982-12-31,241.28896,93.29060,83476.87000,0.33357,7.80305,274.27480,0.39678,0.87194,153.95410,0.67773,4.83652,2.89570
1983-01-31,248.79549,104.12083,83459.70000,0.34709,8.97747,275.81427,0.18341,2.11245,252.36345,0.63547,4.21333,2.58991
1983-02-28,269.59677,128.81058,83191.44000,0.41512,12.87869,275.30548,0.97302,3.59500,351.43414,0.65447,5.61494,4.19488
1983-03-31,276.96637,174.68590,83001.61000,0.46824,12.69065,275.52243,1.29299,3.33636,512.74630,0.65371,7.93271,6.94683
1983-04-30,260.63740,244.91515,83161.52000,0.42155,6.52353,276.39877,0.12615,1.43827,608.49725,0.64580,3.77108,3.97597
1983-05-31,257.62420,327.21494,83484.72000,0.51444,0.83789,283.28577,0.45756,-0.28417,618.16730,0.67199,5.02489,8.85080
1983-06-30,275.11917,337.24976,83376.86000,0.64687,0.41660,286.87880,1.11082,0.52064,428.68365,0.63744,9.23407,11.62617
1983-07-31,277.30847,340.07596,83620.46000,0.60819,0.03818,289.03952,0.84457,1.63798,130.16284,0.58088,5.35338,6.25649
1983-08-31,306.46216,281.36896,83781.17000,0.74399,1.18849,290.83228,0.40649,1.67268,2.26100,0.48962,1.33806,1.16186
1983-09-30,289.81357,237.01562,83552.56000,0.62315,2.57411,289.26843,0.51839,1.44207,0.00000,0.44164,0.70953,0.69178
1983-10-31,272.24740,174.76701,83668.14000,0.52183,2.22574,284.60672,0.24246,0.52650,0.85213,0.45867,0.52354,0.46779
1983-11-30,272.06070,97.94716,83337.94500,0.45400,16.75896,276.50034,1.52688,2.76137,0.77637,0.46575,3.46113,4.68524
1983-12-31,276.19836,77.13293,83442.24000,0.46037,14.01780,274.97028,1.97988,2.91322,143.22467,0.66340,6.58672,5.44817
1984-01-31,226.84387,117.65218,83817.05500,0.29848,0.49773,276.43060,-0.70734,-0.13501,302.03360,0.67928,3.18496,2.55259
1984-02-29,238.72072,143.49518,83581.80000,0.31332,5.81627,275.10718,0.52591,1.25880,298.37973,0.59298,2.01078,1.89352
1984-03-31,251.69797,198.83748,83489.99000,0.41124,3.56337,278.52136,0.79768,0.06584,369.07126,0.61283,2.45070,2.53182
1984-04-30,248.16367,256.95026,83285.64000,0.40722,2.70761,277.96887,1.20533,0.08179,356.32230,0.61048,2.07928,2.74639
1984-05-31,269.53497,325.00840,83553.23400,0.55030,0.89873,285.46170,1.43741,0.40777,330.79913,0.60329,4.75186,6.41447
1984-06-30,277.37662,330.19754,83430.03000,0.61515,1.33394,287.26080,1.22431,0.43438,107.26064,0.59540,5.09905,3.18169
1984-07-31,308.12024,335.57498,83638.79000,0.71651,0.47400,293.35760,0.26030,0.62502,1.62166,0.51668,1.35066,0.63941
1984-08-31,304.44608,284.17755,83694.76600,0.63749,0.02146,292.12780,0.77542,1.56846,0.00000,0.43861,0.63197,0.13823
1984-09-30,289.03540,239.82960,83548.21000,0.54590,0.40858,290.49777,1.01966,1.08572,0.00000,0.38824,0.39520,0.07945
1984-10-31,262.08704,163.43670,83453.26000,0.45083,3.71258,280.49220,1.09658,0.00597,0.00792,0.36398,0.28087,0.24978
1984-11-30,270.46670,97.52042,83437.81000,0.42005,10.81388,275.97314,1.11436,3.21343,3.71163,0.44342,0.43220,1.00863
1984-12-31,234.05328,94.73200,83233.88000,0.31236,2.12772,273.38733,0.01191,0.92410,118.47310,0.60640,1.00929,0.58727
1985-01-31,222.32759,117.43783,83670.14000,0.27272,1.41910,274.54720,-0.57181,-0.17931,146.50961,0.58416,0.90005,0.54462
1985-02-28,231.51698,158.85916,83530.44000,0.30120,4.38145,275.40012,0.22958,0.55993,159.25302,0.57153,1.14362,0.86947
1985-03-31,242.45744,194.74985,83398.46000,0.36801,6.82284,274.68620,0.91782,1.16678,202.14598,0.59418,1.76198,1.30419
1985-04-30,253.19086,281.45090,83645.87000,0.47172,0.68130,282.47696,0.17187,0.41538,299.05960,0.61188,3.07724,4.01372
1985-05-31,257.22050,326.74097,83392.32000,0.52807,0.02024,283.56155,1.35810,1.16300,118.70464,0.63379,4.29838,3.97520
1985-06-30,292.10327,334.53670,83638.07000,0.69735,0.42355,291.00720,0.50679,0.06624,0.32643,0.54114,1.37327,0.99520
1985-07-31,309.90945,327.84950,83812.23400,0.72781,0.25766,293.48900,0.69811,0.60229,0.00000,0.46178,0.67743,0.11573
1985-08-31,290.30450,301.01538,83758.19000,0.57037,0.14949,291.46442,0.87759,1.31251,0.00000,0.40446,0.41607,0.06092
1985-09-30,282.38348,212.38090,83488.71000,0.54733,2.79655,285.45680,0.82978,0.60475,0.00000,0.36249,0.29365,0.14127
1985-10-31,260.38790,173.29051,83540.83000,0.42830,2.36189,283.05173,0.13976,0.75701,0.00000,0.40142,0.23586,0.16843
1985-11-30,256.73563,111.22997,83270.36000,0.36945,8.13977,275.63086,1.69979,1.90248,0.00000,0.43596,0.22238,0.40993
1985-12-31,231.59447,99.89861,83855.25000,0.30651,4.57603,276.06290,-0.46535,0.80406,141.07329,0.51295,0.59468,0.82150
1986-01-31,260.21255,103.65894,83756.97000,0.40357,5.86874,278.59800,0.40298,3.14086,170.64824,0.58595,2.22517,1.98763
1986-02-28,260.74908,143.13733,83403.25000,0.43901,22.30897,276.86343,1.36118,3.69464,182.84561,0.62811,12.33933,10.56953
1986-03-31,259.70502,206.11464,83542.53000,0.48320,7.67950,279.71472,0.49753,2.08117,341.86163,0.65311,6.53138,6.66402
1986-04-30,250.05475,274.94537,83367.98400,0.45821,1.61215,279.47400,1.12910,0.76877,321.34344,0.64848,3.55508,4.14285
1986-05-31,264.67930,311.35104,83325.17000,0.51192,1.18892,283.62418,0.97312,0.56799,216.21678,0.62664,5.30310,5.82165
1986-06-30,281.16626,342.11115,83574.22000,0.63971,0.06088,289.37897,0.60801,0.83735,47.88569,0.58486,3.33218,4.28653
1986-07-31,293.18280,338.24695,83731.08600,0.66719,0.67756,290.74878,0.98598,0.79653,0.25914,0.48492,0.98431,0.67670
1986-08-31,303.37967,292.84186,83739.98400,0.61750,0.02098,293.14860,0.71809,1.40897,0.00000,0.43402,0.53193,0.17917
1986-09-30,274.40714,226.66145,83405.24000,0.49461,2.63914,284.67728,1.46221,1.25224,0.00000,0.37936,0.34982,0.16601
1986-10-31,254.05000,182.93410,83647.97000,0.43368,0.17546,283.42410,-0.38971,-0.12683,3.43391,0.41744,0.25615,0.22393
1986-11-30,238.78084,130.23328,83776.60000,0.31494,0.56242,280.21274,0.13695,-0.16722,0.00000,0.39758,0.20138,0.11607
1986-12-31,235.07057,94.99353,83627.90000,0.29423,1.29634,276.45044,-0.15541,0.82786,3.77475,0.39399,0.16304,0.13467
1987-01-31,234.52000,110.19473,83590.57000,0.30933,4.47126,273.64908,-0.02157,1.07678,12.72949,0.41056,0.14059,0.22059
1987-02-28,237.70262,151.82378,83370.30000,0.34290,5.96387,275.55020,0.07980,0.69957,77.06615,0.46836,0.33196,0.57669
1987-03-31,251.94196,193.08543,83341.33600,0.41324,5.41441,277.01666,0.77651,1.41809,105.51814,0.56560,1.35649,1.06418
1987-04-30,254.29735,281.16232,83551.87500,0.46101,0.73344,283.23890,0.54889,0.71149,119.23033,0.61042,2.18666,2.46459
1987-05-31,275.73648,317.89580,83411.72000,0.58885,1.63417,285.06296,0.73619,0.26994,0.97885,0.58475,1.35588,2.23561
1987-06-30,284.80557,340.87726,83646.97000,0.60657,0.28423,290.07867,0.31838,0.49961,0.00000,0.52722,0.78535,0.32311
1987-07-31,284.06174,342.05410,83458.58600,0.56970,0.03436,289.83084,1.14856,1.07517,0.00000,0.45415,0.48285,0.09687
1987-08-31,298.47860,299.38678,83733.45000,0.52882,0.05909,292.88794,0.59683,0.70096,0.00000,0.39979,0.32425,0.04080
1987-09-30,275.97710,246.64322,83774.51000,0.39805,0.02972,290.53244,0.48172,-0.01161,0.00000,0.35454,0.23490,0.04164
1987-10-31,278.13345,173.74934,83784.41000,0.47650,1.69712,286.91663,-0.33669,0.39881,0.00000,0.32596,0.17884,0.05377
1987-11-30,246.56229,118.94864,83622.75000,0.39329,2.55406,278.01334,0.27535,0.55534,0.00000,0.35318,0.14037,0.16090
1987-12-31,247.25060,85.24730,83381.37500,0.35175,6.52542,272.97580,0.03254,1.81496,5.95628,0.40131,0.12687,0.28931
1988-01-31,248.13701,105.78371,83648.58600,0.33422,5.18305,274.76398,0.44826,1.67222,125.90585,0.46652,0.24520,0.49304
1988-02-29,225.16656,166.82793,83808.17000,0.31057,0.80180,278.13330,-1.06688,-0.03305,177.45769,0.54524,0.42062,0.57579
1988-03-31,229.52188,230.67299,83789.46000,0.36332,1.06911,278.81885,0.41666,-0.71600,128.00680,0.56661,1.13352,1.15187
1988-04-30,260.10593,262.42500,83352.45000,0.46322,3.48396,280.58044,1.02698,1.56836,37.85377,0.59153,1.66231,1.91319
1988-05-31,264.78750,308.01596,83532.09000,0.51926,1.31938,283.04868,1.15592,1.01983,2.62440,0.60164,1.28454,1.89115
1988-06-30,289.58173,324.36383,83559.92000,0.69015,0.62558,288.23730,0.63526,0.94703,0.13815,0.53942,0.77164,0.63756
1988-07-31,307.95560,336.14220,83833.66000,0.76168,0.08479,294.54773,0.48305,0.28087,0.00000,0.47476,0.48016,0.05466
1988-08-31,305.47333,296.86526,83614.99000,0.68352,0.13202,292.99023,0.31759,0.41860,0.00000,0.40681,0.31839,0.00000
1988-09-30,277.45276,245.14140,83639.81000,0.46931,0.23889,290.20660,0.13585,0.08094,0.00000,0.36451,0.22997,0.00000
1988-10-31,263.03885,188.82701,83780.69000,0.40667,0.04545,287.73420,-0.09913,0.63796,0.00000,0.33993,0.17443,0.00365
1988-11-30,266.00912,102.27425,83595.48400,0.43634,7.57075,277.22928,2.02271,1.94581,0.00000,0.32009,0.14026,0.24276
1988-12-31,239.46480,91.59871,83653.86000,0.30533,5.50069,274.49792,-0.14130,0.79543,78.41972,0.44991,0.13725,0.25741
1989-01-31,225.25822,116.70901,83791.17000,0.28353,1.76476,273.89100,-0.00685,0.24065,197.69500,0.48155,0.19281,0.28547
1989-02-28,245.32156,138.21290,83608.04000,0.35163,3.42352,273.25940,0.78771,2.11964,199.63022,0.51649,0.51996,0.74778
1989-03-31,273.59534,175.74365,83447.16400,0.48788,11.41649,277.64914,1.79302,3.34829,205.00555,0.56959,4.75430,3.98401
1989-04-30,258.73526,268.81876,83551.28000,0.49507,2.29754,282.26904,0.99986,1.21422,224.82967,0.65851,3.40693,4.56301
1989-05-31,263.09344,323.02930,83464.62500,0.55287,1.01724,283.06018,1.27211,0.48274,137.85779,0.62796,3.94262,3.69138
1989-06-30,282.26233,337.59818,83531.97000,0.65778,0.69938,288.47360,0.70675,0.32319,9.38909,0.57422,1.92595,1.96260
1989-07-31,290.85930,344.64212,83842.16400,0.62689,0.00055,292.75570,1.08455,1.82253,0.03114,0.48950,0.82860,0.16301
1989-08-31,283.37006,302.10324,83584.05000,0.56739,0.39939,290.47525,0.95779,1.24687,0.00000,0.41759,0.47705,0.04672
1989-09-30,280.11172,231.50978,83540.53000,0.52752,3.25985,288.08588,0.13769,1.43095,0.00000,0.38028,0.32276,0.15928
1989-10-31,252.07796,175.27316,83676.51600,0.40425,5.33540,282.82718,0.33599,1.58650,0.00000,0.42916,0.25317,0.33764
1989-11-30,235.67497,130.52612,83727.26600,0.30343,3.73918,280.20532,0.08458,0.53645,24.28195,0.52488,0.35701,0.46241
1989-12-31,221.25626,109.00223,83851.91400,0.26487,0.05790,278.11264,-0.49600,-0.31178,51.77992,0.56723,0.55214,0.33601
1990-01-31,237.27872,113.05962,83561.67000,0.33622,5.35875,275.04450,0.85047,1.39359,24.40970,0.55547,0.87173,0.48600
1990-02-28,232.17838,155.24782,83524.72000,0.28538,4.54863,273.19876,0.67303,0.80676,89.35947,0.59771,1.17754,0.49395
1990-03-31,248.56036,209.37330,83500.12500,0.40375,2.89458,278.31882,0.63807,0.57009,152.91714,0.60305,2.22028,1.61244
1990-04-30,262.65270,267.93018,83397.31000,0.52572,2.45629,282.00420,1.01551,-0.35194,90.18338,0.63284,3.09707,2.79872
1990-05-31,268.66370,294.91458,83324.37000,0.52661,3.42766,282.75314,1.14908,1.37942,3.86654,0.61038,1.69823,2.03455
1990-06-30,273.66990,343.28445,83613.50000,0.60425,0.13008,288.09583,1.17283,1.37418,4.47162,0.60159,1.09826,0.96635
1990-07-31,302.34683,334.91534,83725.34000,0.72466,0.41726,292.73770,0.67486,0.99320,0.00000,0.50764,0.65625,0.11494
1990-08-31,295.32703,301.62857,83769.49000,0.65851,0.39538,291.32092,0.82367,1.05299,0.00000,0.43971,0.41455,0.03603
1990-09-30,280.24768,242.55418,83711.68000,0.51570,0.63328,289.33188,-0.04439,0.86151,0.00000,0.39951,0.29017,0.00000
1990-10-31,259.40260,184.90890,83703.12000,0.37201,0.79268,285.70355,0.92673,0.99858,0.00000,0.38281,0.21565,0.00000
