indx,lw,sw,press,sph,prec,tair,uw,vw,swe,sm,Qsim,FNF
1980-10-31,232.96277,184.55016,76196.81000,0.30718,0.97634,280.29270,0.39398,0.88102,0.00000,0.21295,0.45656,0.37050
1980-11-30,226.40273,123.34362,76175.27000,0.26457,1.00400,276.02744,1.29364,1.49271,0.00000,0.22298,0.37533,0.32954
1980-12-31,220.71806,99.21027,76150.82000,0.30529,2.73736,274.74400,1.00233,1.89278,1.58123,0.23294,0.48258,0.34470
1981-01-31,226.13458,105.24007,75747.22000,0.29282,5.87920,272.65290,1.08945,2.05490,12.87330,0.27051,0.76913,0.33298
1981-02-28,223.33119,145.91460,75913.94500,0.30753,2.75386,271.69650,1.51331,1.90511,176.61882,0.25145,0.78430,0.59712
1981-03-31,229.70032,197.52646,75566.57000,0.33639,4.12659,271.68677,1.44281,1.30956,207.70532,0.26416,0.94336,0.67534
1981-04-30,225.97601,267.43990,75704.62500,0.34751,1.84978,276.01640,1.26124,1.14426,284.36575,0.26706,2.55950,2.84470
1981-05-31,240.72327,301.21780,75651.88000,0.41896,1.67263,278.89737,1.99748,0.32379,91.92929,0.35175,5.62428,2.75528
1981-06-30,257.76666,333.52982,76092.94000,0.49640,0.06246,285.49805,2.03651,0.74388,1.22583,0.29721,2.21397,1.13642
1981-07-31,255.29913,335.51600,76188.52000,0.40892,0.02317,287.63193,2.05954,1.24656,0.00000,0.23600,0.98862,0.50181
1981-08-31,263.95718,295.62630,76238.16400,0.40330,0.01406,289.22280,1.51785,1.06118,0.00000,0.19936,0.55223,0.34236
1981-09-30,264.27875,237.51294,76166.98400,0.41805,0.77433,285.63748,1.42444,0.52655,0.00000,0.17677,0.34965,0.18173
1981-10-31,237.92307,166.14885,75838.08000,0.35491,3.70289,277.30734,0.94139,1.16186,0.00000,0.18689,0.25044,0.26498
1981-11-30,237.31319,110.90666,75727.77000,0.35142,9.92129,273.87283,1.97663,2.90042,28.73446,0.24789,1.45433,1.52169
